time,laccx,laccy,laccz,grax,gray,graz,gyrx,gyry,gyrz,accx,accy,accz,magx,magy,magz
113378320,0.3964358,0.010099821,0.15477465,-0.10292932,9.708598,1.37904,-0.04017895,-0.05268421,0.017173026,0.060885012,9.87825,1.3899001,36.16125,37.0875,143.5875
113378340,-0.37054962,-0.2200914,-0.07513719,-0.0386046,9.701175,1.4330351,0.021010004,0.042130005,-0.028627504,-0.15493503,9.490681,1.7033851,36.1875,36.982502,144.0075
113378360,-0.7676566,0.23533982,-0.476931,-0.1548328,9.703531,1.4081664,0.022495,-0.01551,0.023705,-0.9651151,9.810435,1.04805,35.947502,36.62625,143.77127
113378380,0.6264588,-0.5277992,0.37259877,-0.20807153,9.711814,1.3443156,-0.069357894,-0.0706171,0.02459079,0.19461316,9.463879,1.4111922,35.8875,35.77875,143.70001
113378400,-0.14917693,-0.3883502,-0.13475266,-0.10841895,9.697284,1.45494,0.048276253,0.045952503,-0.0027018758,-0.14533503,9.2655,1.8585,36.457504,34.912502,143.55002
113378420,-0.77599406,0.56287277,-0.12706229,-0.1807335,9.700663,1.4258218,0.033928122,-0.011006878,0.01379125,-0.7809825,10.119068,1.11405,37.08,34.45875,143.42252
113378440,0.5807946,-0.16526553,0.21012281,-0.24161512,9.705009,1.3872025,-0.0714175,-0.07198813,0.042824376,0.11359739,9.61121,1.381208,37.59,34.147503,143.55002
113378460,0.57825696,-0.7457238,-0.084776565,-0.10946437,9.696863,1.4581743,0.016854603,-0.0011940813,0.002518422,0.50481004,9.072181,1.4884502,37.447502,33.6525,143.91751
113378480,0.15097642,-0.09467901,-0.4946241,-0.0319506,9.7038555,1.4155647,0.025451249,-0.0062425,-0.0046062497,0.19215001,9.475591,1.0552502,37.147503,33.25875,144.04501
113378500,0.34257647,-0.4934749,0.15899478,0.0019893995,9.70951,1.3767977,-0.039077498,-0.01934625,-0.0058025,0.19437002,9.371611,1.5222301,37.0275,32.9925,144.25125
113378520,-0.57408994,-0.27406582,-0.28528625,0.040557947,9.700787,1.4363933,0.034432895,0.053885527,-0.027015133,-0.3575053,9.322445,1.2317685,36.592503,32.89875,144.54001
113378540,-0.41987735,-0.25423437,-0.25555074,-0.095822155,9.713769,1.3425348,-0.03397625,-0.061235618,0.014265624,-0.2536725,9.446724,0.94215006,36.6675,33.067505,144.93001
113378560,1.0521891,-0.3529238,0.49178043,-0.058530003,9.713336,1.3483266,-0.023574375,-0.034072503,0.014409999,0.39327753,9.391155,1.471245,37.1025,32.827503,145.2075
113378580,-1.057048,-0.13795426,-0.6681105,0.02370245,9.706907,1.3947546,0.026681874,0.064741865,-0.04631,-0.48147634,9.567419,1.1877869,37.530003,32.42625,145.21126
113378600,0.112185,-0.10114,0.521586,-0.147831,9.717261,1.312774,-0.0600875,-0.077,0.0537625,-0.17444998,9.6515255,1.4110501,37.762505,32.10375,145.44
113378620,0.632308,0.130558,0.031189,-0.066987,9.705837,1.400931,0.0292875,-0.0163625,-0.009075,0.32250002,9.936525,1.7320502,37.56,31.803753,145.98001
113378640,-0.636401,0.414342,-0.345293,-0.019364,9.704577,1.411088,-0.009075,0.0474375,-0.0218625,-0.41452503,9.96405,1.53705,37.41,31.638752,146.34001
113378660,-0.1432569,-0.101527005,0.5698174,-0.13002124,9.705437,1.3992219,-0.042425625,-0.047801875,0.029170627,-0.23731579,9.792182,1.5153395,37.6275,31.4775,146.68501
113378680,0.0186748,0.5797764,0.43560454,-0.10890995,9.698244,1.4499931,0.026895,0.00237875,-0.01101375,-0.2679,10.146428,1.5604501,38.0175,31.098751,146.80125
113378700,-0.49279338,0.4741963,-0.46715757,-0.1523176,9.693687,1.4763277,-0.0201575,-0.008188125,0.013248125,-0.3092775,10.044473,1.4932725,38.34,30.397501,147.2025
113378720,0.84752005,-0.26398012,0.6755664,-0.16298959,9.698261,1.4443436,-0.045309868,-0.06754145,0.028918419,0.37595528,9.585293,1.7239027,38.49,30.243752,147.45001
113378740,-0.33315778,0.1297415,-0.16812609,-0.043911997,9.686062,1.5320091,0.0425425,0.056429997,-0.028902497,-0.43395007,9.779791,1.34985,38.947502,30.243752,147.90752
113378760,-0.6481333,0.3984435,-0.035467498,-0.1517682,9.694618,1.4702224,-0.0031074998,-0.027692499,0.02347125,-0.49158,10.048381,1.4476202,39.25125,30.333752,148.2525
113378780,0.47215626,0.06502,-0.0779489,-0.18205346,9.691859,1.4848664,-0.015450657,-0.03855066,0.0262625,-0.0342,9.7398,1.5575701,39.345,30.26625,148.37251
113378800,-0.051643245,-0.2601208,2.6524067E-6,-0.1313705,9.694276,1.4744962,0.0014850001,-0.007445625,0.003416875,0.016231578,9.525032,1.3804028,38.98125,30.813751,148.6275
113378820,0.59670156,-0.25510696,-0.21775085,-0.1083572,9.6951275,1.4701812,-8.937501E-5,-0.04010188,0.015516875,0.427365,9.389018,1.3496176,39.1275,31.001251,149.7825
113378840,0.45239198,-0.41158316,-0.028356701,-3.2200012E-4,9.698371,1.453055,5.981249E-4,0.0051425,-0.011006875,0.41601753,9.308784,1.461315,39.322502,31.0125,150.77626
113378860,-0.33031115,-0.0920649,0.056033686,0.046163686,9.697223,1.4598863,0.024351973,0.027369736,-0.024323026,-0.32156056,9.637525,1.3793132,39.16125,30.772501,151.96126
113378880,-0.4713574,0.12181961,-0.10061261,-0.037877403,9.699731,1.4431868,0.008855,-0.0070400005,0.0013749998,-0.48315,9.70185,1.1509801,39.112503,30.907501,151.49251
113378900,0.491259,-0.41551822,0.111144006,-0.077737,9.701706,1.4272823,-0.02112,-0.0594275,0.015785,0.59622,9.34548,1.8176851,39.502502,31.10625,151.46251
113378920,0.43602678,-0.17346151,-0.13853495,0.037679844,9.693434,1.4852176,0.043913156,0.02383092,-0.0135907885,0.14355002,9.54915,1.4239352,39.840004,31.473751,152.13
113378940,-0.63104326,-0.148375,-0.20707926,0.035134003,9.700449,1.4380801,0.00804375,0.012856251,-0.024818748,-0.33555,9.532145,1.0742922,40.23,31.79625,152.76752
113378960,-0.21302176,-0.35699424,0.0849655,-0.0518765,9.706152,1.3992306,-0.013818752,-0.0097624995,9.625E-4,-0.4525125,9.2279625,1.1194875,40.072502,31.961252,153.0675
113378980,-0.49826977,-0.082942,-0.5003328,-0.10960975,9.706245,1.3949368,0.045546874,0.001925,-0.0040562497,-0.48000002,9.818026,1.5097876,39.772503,32.6025,153.30751
113379000,-0.114279896,0.17801553,-0.22138536,-0.17314327,9.710171,1.3610252,0.0027644727,-0.020842105,0.010681579,-0.32925,9.820958,1.2398921,40.387505,33.10125,154.18126
113379020,-0.1686716,-0.22271681,0.19546759,-0.1976246,9.714094,1.3293113,-0.02442,-0.0056375004,0.00595375,-0.44421002,9.3924,1.12941,40.60125,33.4275,154.38751
113379040,0.289159,-0.081391886,-0.18428859,-0.2101179,9.712357,1.3398694,0.009735,-0.0326425,0.013777499,0.26496002,9.734401,1.4000401,40.2825,33.667503,154.2375
113379060,0.29213244,0.19828632,0.0474518,-0.14429964,9.714474,1.3333803,0.0025039474,0.009494737,-0.008459868,0.027989995,9.889441,1.43121,40.350002,34.0125,154.29001
113379080,-0.43252915,0.023501448,-0.09261084,-0.1409921,9.712932,1.3444417,-0.011254375,0.016589375,-0.016087499,-0.5942527,9.693008,1.4801053,40.5675,34.612503,155.22751
113379100,-0.15805079,0.2305448,0.3142922,-0.20633009,9.713114,1.3353488,-0.005603125,-0.013488749,0.010209375,-0.2907,9.918308,1.0762426,40.327503,35.178753,155.93626
113379120,-0.14710745,0.21182206,0.022577092,-0.22553329,9.712204,1.3387923,-0.019167498,0.0023581248,0.001120625,-0.43170002,9.930143,1.3311076,39.971252,35.3325,156.29626
113379140,0.029258221,-0.19597465,-0.12252062,-0.24976695,9.709645,1.3530176,-0.02518421,-0.016876316,0.010507896,-0.28196055,9.450641,1.5724658,39.9,35.29875,156.07126
113379160,0.52715766,-0.13492641,0.26970762,-0.21371602,9.708429,1.366406,-0.00539,-0.014905,0.012595002,0.53196,9.56964,1.4023501,40.47,35.7075,156.0
113379180,-0.09252617,0.014924999,0.0824634,-0.142324,9.707501,1.383656,-0.0028049997,0.0295625,-0.0172425,-0.40956,9.763605,1.1938051,40.762505,36.5325,156.24
113379200,-0.31577972,-0.10333095,-0.12249637,-0.18939757,9.70559,1.3905454,-0.011824999,-0.0035171062,0.001736843,-0.60765004,9.5589,1.5915002,40.47,36.772503,156.69
113379220,0.4274115,-0.07716965,-0.11107296,-0.20495287,9.703466,1.4032476,-0.002365,-0.0242825,0.011240626,0.4620553,9.701684,1.5669475,40.2375,36.9675,156.5475
113379240,0.10467121,-0.20884895,0.045435447,-0.13540815,9.705495,1.3981771,-0.01782,0.019133125,-0.020515,-0.052702494,9.44025,1.1906476,39.870003,37.6875,156.2475
113379260,-0.25417116,-0.29914755,0.0069908574,-0.14755975,9.707804,1.3803563,-0.019305002,0.009102502,-0.01060125,-0.57229507,9.2739525,0.9135525,40.2675,38.576252,156.1875
113379280,0.11504553,-0.35024244,-0.21026817,-0.17715338,9.708916,1.3695662,-0.016152631,-0.012375001,-0.003394079,0.19800001,9.490951,1.44105,40.2825,38.80125,156.4275
113379300,-0.107707,-0.376582,0.469205,-0.161381,9.708981,1.371141,-0.0105874995,0.01656875,-0.0176,-0.33705002,9.096001,1.44105,39.971252,38.917503,156.9075
113379320,-0.5781365,0.416328,0.07684052,-0.204526,9.700199,1.4247141,0.03994375,0.027775,-0.0059125004,-0.75795,10.177951,1.7670001,39.750004,39.66375,156.5325
113379340,-0.5025445,0.4858002,-0.3553229,-0.30317864,9.697639,1.424268,-0.02038619,-0.009067765,0.009921711,-1.074,10.71,1.2420001,39.6225,40.08375,156.4125
113379360,0.49332368,-0.40592232,0.7480194,-0.335271,9.6976185,1.4185483,-0.046915,-0.03518625,0.032835,0.20904751,8.71305,1.7093025,39.03,40.473755,156.1275
113379380,-0.04174429,0.33805954,-0.06363022,-0.24925163,9.687723,1.5001799,0.069245,0.03777125,-0.014073126,0.0992025,10.202153,1.63125,38.9775,41.14125,156.10126
113379400,-0.60421824,0.5888334,-0.34936577,-0.28870142,9.690384,1.4739401,-0.008036878,0.0146918725,0.0051287524,-1.5306317,10.574685,1.1463159,39.285,41.422504,156.2625
113379420,0.50748795,-0.262999,0.5974282,-0.33092442,9.691105,1.4632549,-0.028744735,-0.04122829,0.026081579,0.46879503,9.1095,1.8762001,40.03125,41.36625,156.34502
113379440,-0.01741144,0.41711605,-0.19764003,-0.2361142,9.683608,1.5292002,0.068035,0.049142502,-0.0186725,-0.056640014,10.102005,1.532505,39.72,41.77875,156.11626
113379460,-0.542839,0.36914018,-0.33417478,-0.2810052,9.689445,1.4823326,-0.01111,0.011027496,0.0024200007,-1.24545,10.285741,1.10724,39.450005,41.932503,156.01126
113379480,0.7099803,-0.20813109,0.49194685,-0.30558106,9.690676,1.4718311,-0.008684214,-0.040099345,0.018251315,0.55683947,9.264324,1.8610659,38.842503,41.658752,155.52
113379500,0.14485118,0.3225377,-0.22952199,-0.18528506,9.6884,1.5051761,0.056045,0.050957497,-0.027169997,0.16905002,9.974551,1.2152851,39.270004,42.487503,155.79001
113379520,-0.53418535,0.080153614,-0.41571736,-0.2060979,9.695545,1.4558933,-0.008738121,0.02864125,-0.016967501,-0.93975,10.003651,1.279665,39.562504,42.6675,155.58751
113379540,0.052437484,-0.41974837,-0.07375111,-0.27663305,9.696958,1.4360781,6.599985E-4,-0.008552501,0.007431875,-0.26640752,9.105594,1.5386851,39.645,42.761253,155.3325
113379560,-0.20385134,-0.08875695,0.04789242,-0.26818436,9.701853,1.4041378,0.026023682,0.036220394,-0.017274342,-0.28611317,9.569425,0.87668693,39.89625,43.447502,155.22751
113379580,-0.40663812,-0.0817403,-0.2241172,-0.3276591,9.702889,1.3837684,0.00490875,0.01750375,1.2374949E-4,-0.86844003,9.644161,1.3419601,39.52125,43.6725,154.7325
113379600,0.051156797,-0.19538221,-0.09053051,-0.3743559,9.702324,1.3765999,0.00600875,0.0065175,0.0072325002,-0.3102,9.545011,1.6052101,38.752502,44.3025,154.3725
113379620,-0.0604579,-0.034352303,0.2968198,-0.37024468,9.699316,1.3986719,0.02509375,0.026977498,-0.00196625,-0.3891158,9.634523,1.6119237,39.397503,44.261253,154.5525
113379640,0.12228383,0.35553473,0.15968847,-0.37870747,9.698488,1.4022268,0.02520592,0.005673684,0.0053190794,-0.29880002,10.003538,1.3434751,39.510002,44.4075,154.6725
113379660,0.27416024,0.21690801,-0.0615905,-0.33674124,9.693111,1.448818,0.007803125,0.0328625,0.0033687502,-0.054300003,9.9157505,1.8978001,39.3825,44.80125,154.44751
113379680,-0.17557126,0.24104775,0.653264,-0.32636073,9.698301,1.4163352,0.025850002,-0.004949999,-0.017565625,-0.42705002,9.892239,0.80880004,39.35625,45.172504,153.9075
113379700,0.29441455,0.023846097,-0.421853,-0.31178772,9.702413,1.3914984,-0.030278947,0.036242105,0.011354606,-0.25091842,9.664635,1.0111027,39.35625,45.198753,153.72751
113379720,-1.3262289,-0.8609344,-0.5309924,-0.3609954,9.696517,1.420089,0.027610004,0.04664,-0.032917503,-1.19865,9.164281,1.795035,39.46125,44.8875,153.66751
113379740,0.48812845,0.32943845,0.010879405,-0.5266472,9.702331,1.3225958,0.0386375,-0.043174997,0.0643225,-0.607065,9.620821,0.49408504,39.8175,44.677505,153.17625
113379760,-0.1307768,-0.43158263,-0.16763401,-0.451245,9.712503,1.2770042,-0.0518375,0.0453475,-0.020322502,-0.17035261,9.55114,1.2217026,39.510002,44.77875,152.68126
113379780,-0.05474415,-0.44668767,-0.10801736,-0.50462115,9.704295,1.3193593,0.030930264,-0.0076927636,0.0286,-0.6435675,9.253201,1.5216,39.127502,45.0075,152.0475
113379800,0.80980927,0.5721787,-0.015870048,-0.46608007,9.711588,1.2795527,0.02068,-0.0037743743,0.024921874,0.1793325,10.009965,0.9818175,39.491253,45.16125,152.15251
113379820,0.064047225,-0.40785176,0.14359215,-0.35205033,9.716547,1.2779931,-0.07225625,0.047506254,-0.024323748,-0.070199996,9.623836,1.5332326,40.08,45.4275,152.3625
113379840,0.12319553,0.010627776,-0.07549658,-0.36273405,9.706053,1.3529968,0.059783548,0.011180922,0.021804605,-0.33287367,9.5795765,1.648508,40.245003,45.9075,152.445
113379860,0.2935183,0.6786222,0.009903598,-0.32150298,9.711092,1.3271627,-0.0099824965,0.013585,-0.015001249,-0.020820003,10.234651,1.1707501,39.77625,46.447502,152.08125
113379880,0.00926091,-0.28846848,0.8143027,-0.287687,9.712807,1.3224559,-0.07423625,0.035475,-0.0034650003,-0.35085002,9.628231,1.5403502,39.65625,45.83625,152.07751
113379900,-0.5227292,0.18527809,-0.34301585,-0.31380388,9.695411,1.4385004,0.06721,0.03496625,-0.012168749,-0.6689447,9.847105,1.6842871,39.61125,45.28125,152.1
113379920,0.067277014,0.34414124,-0.30907077,-0.3885987,9.6998,1.3902391,-0.03637237,-0.021753948,0.026001975,-0.36315,9.926828,1.4461277,39.645,45.712498,151.77
113379940,0.34412992,-0.51657575,1.1848845,-0.33787578,9.6994505,1.4059511,-0.0419925,0.021614999,0.0019318752,-0.19692749,9.419123,1.4871451,39.85125,46.21875,151.5825
113379960,-0.7109651,0.28564045,-0.8758779,-0.3385405,9.688665,1.4782583,0.074318744,0.039215,-0.019696875,-0.64637256,9.849923,1.452105,39.945004,46.132504,151.12126
113379980,0.611851,0.329326,-0.129038,-0.412856,9.693823,1.424684,-0.037675,-0.0237875,0.055825,-0.23705527,9.909712,1.5384474,40.48125,45.787502,150.53252
113380000,0.084154,-0.675254,0.072084,-0.313737,9.699986,1.407922,-0.0196625,0.0144375,-0.043175,0.13852501,9.333,1.1385,40.762505,45.817497,150.5625
113380020,0.940575,0.087095,-0.23764,-0.274694,9.703808,1.389629,0.0133375,0.00385,0.032449998,0.09300001,9.530476,1.164525,40.845,45.738754,150.6
113380040,-1.096347,-0.249041,0.012075,-0.179539,9.709534,1.364976,-0.023924999,0.111237496,-0.0889625,-0.9127895,9.516767,1.1978922,40.811253,45.232506,150.12
113380060,-0.5435346,-0.366754,-0.24824189,-0.41702297,9.703461,1.3561757,-0.01375,-0.02245375,0.049218126,-0.8281275,9.41835,1.6414502,40.32,45.1725,149.84999
113380080,0.6203036,0.028726,0.4088206,-0.4205909,9.697052,1.40016,0.01643125,-0.0106081255,0.004255625,-0.1219725,9.735278,1.70895,40.050003,45.3225,149.9625
113380100,-0.47631064,0.2175005,0.19783917,-0.3643193,9.695385,1.4270835,-0.0066144736,0.074611835,-0.002706579,-0.80565006,9.7437,1.3221,39.592503,45.74625,150.09
113380120,-0.3391848,-0.3127819,-0.123987496,-0.4695754,9.690432,1.4301686,-0.018645,-0.030359998,0.0187,-0.5330526,9.509993,1.4347816,39.862503,45.738754,149.6925
113380140,1.043255,-0.049715698,0.2466984,-0.44609,9.690019,1.439695,0.01120625,-0.02198625,0.039984997,0.19260001,9.618811,1.6201501,40.061253,45.5775,149.3475
113380160,-0.2440268,0.0762447,-0.12619129,-0.3147696,9.691433,1.4651748,0.023361249,0.057818744,-0.03095125,-0.37083003,9.793591,1.1485801,40.417503,46.263752,149.2875
113380180,-0.27670562,-0.16884105,-0.07952958,-0.37401852,9.697129,1.4127283,-0.03226184,0.012114474,0.014032237,-0.6191764,9.405245,1.5674527,40.26,45.81375,149.18251
113380200,0.4972419,-0.08630665,0.26135072,-0.3911454,9.689738,1.4576052,0.033254374,-0.022055002,0.020810626,0.1614675,9.8622,1.4929351,40.2,45.56625,149.26126
113380220,0.21960299,0.61979693,-0.22865666,-0.2918809,9.694258,1.4513971,0.025210626,0.0437525,-0.02083125,-0.23189998,10.0722,1.4954325,39.960003,45.678753,149.52751
113380240,-0.19549069,-0.21148199,0.031619526,-0.29922757,9.695161,1.4438496,-0.037298683,0.019655265,0.009017106,-0.32068503,9.557633,1.4325001,39.9,45.667503,149.9175
113380260,-0.278609,-0.2824756,-0.063309,-0.320172,9.695082,1.4394038,0.0144375,0.031075,-0.013117498,-0.7697921,9.347858,1.2513158,40.23,45.56625,149.76001
113380280,-0.22106539,0.28599942,-0.0076714084,-0.39208144,9.695489,1.4192004,0.02871,0.0070399996,0.028352503,-0.43692002,10.075935,1.4457002,41.227505,45.498753,149.70001
113380300,0.41311622,0.37984583,-0.35466364,-0.3812428,9.696457,1.4151908,0.0029150005,-0.004922501,0.00627,-0.033450007,9.97035,1.456635,41.69625,46.342503,150.18001
113380320,0.15848647,-0.35101414,0.26344642,-0.32128114,9.701368,1.3965087,-0.034317106,0.035713814,0.0059631565,-0.25401318,9.3302765,1.5223974,41.71125,46.601254,150.15001
113380340,-0.460856,0.062319756,0.1197415,-0.3301865,9.696859,1.4249101,0.042865627,0.0314875,-0.011996876,-0.80253756,9.903788,1.1547376,41.550003,46.6725,150.02249
113380360,0.10865725,0.62820125,-0.22538374,-0.39151275,9.6978245,1.4031115,0.0063937493,-0.006015625,0.032690626,-0.19155,10.224976,1.4797876,40.942505,46.627502,149.61
113380380,-0.045929156,-0.3135731,0.42569453,-0.3600742,9.697826,1.4110603,-0.038159866,0.02477171,-0.009856576,-0.46151254,9.285488,1.7298,41.04,46.6725,149.99251
113380400,-0.099738196,0.036248803,-0.108623296,-0.3831594,9.68977,1.4598179,0.0406175,0.018947499,0.02602875,-0.44498688,9.875013,1.1249447,41.190002,47.0625,150.89252
113380420,-0.077191204,0.1185959,-0.1094298,-0.3911017,9.695772,1.4175267,-0.0102025,0.011178751,0.006187501,-0.45405003,9.72759,1.37817,41.362503,46.676254,150.30751
113380440,0.0809796,-0.4848988,-0.09286269,-0.3984329,9.69471,1.4227474,-0.02127125,0.01227875,0.02446125,-0.40185001,9.105241,1.5111902,41.445004,46.226254,149.7825
113380460,0.17198136,-0.24350432,0.10189591,-0.3801425,9.696562,1.4149065,0.025574999,0.0022361833,0.011853947,-0.028839476,9.640998,0.94705266,41.651253,45.903748,149.55
113380480,0.19228064,0.006310798,-0.33560535,-0.34045818,9.6978,1.4166039,0.0048056245,0.019201875,0.010092501,-0.33511502,9.593415,2.1039076,41.850002,46.323753,149.2725
113380500,0.08725655,-0.07823405,0.123744294,-0.3174378,9.69675,1.429048,0.0087175,0.012773749,0.006991875,-0.021892488,9.742343,1.1752425,41.5875,46.92375,149.60251
113380520,0.054900996,0.18112367,0.073150896,-0.29431292,9.699125,1.4179449,0.0052611837,0.021905921,-0.0011796051,-0.38340005,9.806258,1.5499576,41.752502,46.89375,149.46
113380540,-0.091241404,-0.059804402,-0.067557,-0.3030676,9.697953,1.4240183,-0.0077274996,0.011412501,0.0040975,-0.38652635,9.615198,1.1848974,42.0075,46.661255,148.68001
113380560,0.370075,-0.0012028031,-0.0708524,-0.29462522,9.701124,1.4038496,0.00594,-0.0022000005,0.0092400005,0.155655,9.71895,1.3819951,41.77125,46.567505,148.065
113380580,-0.015250415,0.038253803,0.022187795,-0.23779643,9.701891,1.4094543,0.0046475003,0.045704998,-0.0105875,-0.14144999,9.787051,1.7205001,41.61,46.42125,148.00127
113380600,-0.74849683,0.1137229,0.052478842,-0.2882127,9.697596,1.4267716,0.014495395,0.0394625,-0.004617106,-1.5083133,9.760793,1.4641106,41.722504,45.847504,148.49251
113380620,0.30199245,0.12763645,-0.11648245,-0.3806155,9.696427,1.4157207,-0.0072737494,-0.034265,0.038314376,0.20304751,9.9432535,1.113645,41.561253,46.2975,148.43251
113380640,0.6609642,-0.21969575,0.12367215,-0.2844331,9.698862,1.4189448,-0.0166375,0.01203125,0.0016087508,0.54495007,9.305145,1.963305,41.512505,46.68375,148.23752
113380660,-0.19224876,-0.03528504,0.073267326,-0.21652684,9.698535,1.435597,0.01812829,0.039021056,-0.010601974,-0.70640254,9.670906,0.84144753,41.707504,47.178753,147.765
113380680,-0.054683007,-0.104938015,-0.362059,-0.249123,9.703101,1.399123,-0.022343751,0.008593749,0.0026125002,-0.033,9.85995,1.1179501,41.951252,47.047504,148.00125
113380700,-0.051896505,-0.5164445,-0.124455996,-0.257895,9.6992,1.4236934,5.4999813E-4,0.0198,0.0,-0.52395004,8.754001,2.5930502,42.285004,47.0325,147.98251
113380720,-0.13089451,0.35229903,0.0631735,-0.273471,9.697187,1.4347894,0.04736875,0.0166375,0.0026125,-0.19995001,10.413,0.58905005,42.55125,47.23875,147.67126
113380740,-0.23710905,0.26535395,0.093107894,-0.2970522,9.70071,1.4064305,-0.043645397,0.023874342,0.004334869,-0.68205005,10.05105,1.6020001,42.030003,46.987503,147.93001
113380760,-0.43238506,-0.3750625,0.023991246,-0.35231265,9.69058,1.4614023,-0.0061737522,0.02101,0.010353751,-0.7073025,9.047505,2.0222025,41.8875,46.7775,147.8325
113380780,-0.18722424,0.17177308,-0.024617046,-0.42017615,9.688564,1.4570968,0.023285624,-0.0029975,0.029005624,-0.7795501,10.0107975,0.79305,42.1275,46.983753,146.96251
113380800,0.38933113,-0.09256041,-0.1437878,-0.41671604,9.690125,1.4480531,-0.02996125,-0.014018125,0.03029125,0.13620791,9.669001,1.8825239,42.322502,46.93875,146.71126
113380820,0.3584643,-0.32072732,0.25579762,-0.33526096,9.689733,1.4713242,0.0052756593,0.011861185,0.012722368,0.01866,9.160906,1.53576,42.55125,46.8675,146.37001
113380840,0.0677976,0.11634561,-0.040407628,-0.2878034,9.693712,1.455768,0.0121,0.012705,0.0062149996,-0.24906,9.909645,0.75615007,42.690002,46.04625,146.46751
113380860,0.20801061,-0.07883001,-0.078939185,-0.2709514,9.693514,1.4603001,-0.0147675,-2.4750008E-4,0.01155,-0.11584501,9.664606,2.0559452,41.9025,46.413754,146.6625
113380880,0.09329691,-0.12307569,0.20444274,-0.235677,9.695217,1.455008,0.0048559196,0.011253288,0.0033289478,-0.06367895,9.46226,0.97441584,41.550003,46.66125,146.74501
113380900,0.1796328,-0.16880758,-0.38095546,-0.22150351,9.697297,1.443518,-0.0086212475,-0.0027499995,0.012821874,-0.16335002,9.623693,1.3143076,41.572502,46.972504,146.56126
113380920,0.31808323,-0.30340505,0.17530233,-0.17595266,9.698055,1.4442909,-0.0024750005,0.003038749,0.00653125,0.24823502,9.353558,1.8548926,41.347504,46.56375,145.98752
113380940,-0.030580893,0.30204728,0.06413996,-0.13351715,9.696201,1.4614778,0.028469374,0.024083124,0.0038912497,-0.1662,9.868674,1.2576948,41.047504,46.638752,145.48126
113380960,-0.07527216,0.27750856,-0.0124973655,-0.14460678,9.69725,1.4534386,-0.02374408,-9.4078947E-4,0.010544079,-0.27,10.103791,1.5428101,40.747498,46.4925,145.5225
113380980,0.031739,-0.19991079,0.14567369,-0.1466355,9.694162,1.4736799,-0.016857501,-0.0034650003,0.00405625,-0.037800003,9.45837,1.6280401,41.0175,45.678753,145.99126
113381000,0.39981303,0.12154038,0.2868223,-0.131624,9.694263,1.4745123,0.01340625,-0.01991,0.0169125,0.10659001,9.70785,1.2582002,41.145,45.292503,146.145
113381020,0.2655828,0.26292014,-0.16133097,-0.053230844,9.691803,1.494782,0.0056157894,0.014719738,-0.020755265,0.40600264,10.126398,1.8137369,40.961254,45.43875,145.63126
113381040,-0.086428,0.06038275,0.25242478,-0.0425945,9.687424,1.5238745,0.008593749,0.014403125,0.0,-0.2793,9.70845,1.8312376,40.6725,45.3825,144.93001
113381060,-0.17129475,0.41298777,0.2363735,-0.05349825,9.689173,1.5123913,0.0207625,0.0099,-0.017359372,-0.09528751,10.035713,1.080975,40.762505,45.401253,144.63751
113381080,-0.2006645,0.13101201,-0.35002,-0.092965,9.68982,1.5061991,-0.0127875,0.002234375,-8.25E-4,-0.39552632,9.84754,1.5489712,41.085,45.037502,144.6
113381100,-0.28597647,-0.31597602,0.43533307,-0.120530784,9.690525,1.4998397,2.677641E-4,0.018041447,-0.0105875,-0.37318504,9.420151,1.6129501,41.11125,45.183754,144.36
113381120,-0.73988783,0.2749392,-0.1821224,-0.2041502,9.686438,1.5165558,0.0478225,0.0144925,0.0032725004,-0.85035,9.805351,1.27848,40.905003,45.09375,144.3
113381140,0.17092562,0.17105201,-0.3040058,-0.2894136,9.689285,1.484248,-0.015125002,-0.043835,0.031735003,-0.27824998,9.928936,1.4119501,40.48125,45.16125,144.15
113381160,0.3847509,-0.46823978,0.73296034,-0.22444284,9.694974,1.4581493,-0.015580922,3.5460573E-4,0.0028223684,0.22412372,9.339491,1.527087,40.3875,44.842503,144.2625
113381180,-0.024700113,0.38984242,-0.51017696,-0.17986178,9.683108,1.5407757,0.08371688,0.01945625,0.009845001,-0.21758251,9.863633,1.5704175,40.6275,44.86125,144.54001
113381200,-0.1413844,0.10848524,-0.19988108,-0.18995526,9.694987,1.4628459,-0.036911875,-0.0027087508,-0.0031900005,-0.2358675,9.8931675,1.2450826,40.6875,44.827503,144.645
113381220,0.4786333,-0.6612132,0.92482,-0.18985264,9.693487,1.4732752,-0.018645,-0.019497499,0.024007501,0.07788159,9.173487,1.6197711,40.2975,44.677505,144.22125
113381240,-0.18286192,0.68616664,-0.84170294,-0.11111426,9.682516,1.5510012,0.11262698,0.041141447,-0.025090128,-0.10395001,10.115971,1.7431502,39.570004,44.643753,144.1725
113381260,-0.1875752,0.14299762,-0.26448083,-0.1622,9.688369,1.5096083,-0.04420624,-0.0060362485,0.022219999,-0.37035,9.916381,1.6563902,39.562504,44.83875,144.0375
113381280,0.2771693,-0.6350895,0.97208637,-0.1521581,9.693821,1.4754512,-0.006696251,-0.0121,-0.004358749,0.058230005,9.232771,1.27281,40.17,44.827503,143.80501
113381300,-0.22513075,0.67086136,-1.0006267,-0.12366179,9.683077,1.5468613,0.09428882,0.031147372,0.0030973686,-0.27318949,9.959496,1.4005816,40.072502,44.152504,143.95125
